title_id,review_id,author,rating,summary,text,helpful,created_at
tt0137523,rw5703362,torbenmunzel,8,I don't get it,"I saw the movie like three days ago and it left me weird.
I have since read many reviews and essays on it online, but still don&#39;t get the ending (and I could not find much about its Interpretation).<br/><br/>From what I&#39;ve picked up on, the movie is mainly about critique on the destruction of individualism, manliness and the consumer-based society of todays world as well as the fact that fascism (The Fight Club) is just the other side of the same coin as kapitalism, not providing any helpful solution.
But that is like the first half of that movie.
After that the movie still starts with Project Mayham and that entire haluzination-thingy.
I don&#39;t see a real connection from that to the main topic of the first half.
I mean, the narrator does conclude that stuff by shooting himself and accepting Marla as his girlfriend, but why and how?
And doesn&#39;t that haluzination-thingy (Marla is probably surreal as well, just as the entire world, read the essays on jackdurden) make the entire thing kind of pointless and destroy the realism of the first half?
Is it just me or would it be a better movie if you just cut the second half and make the third act an exaggeration to tylers world-view and Fight-Club mentally nearly breaking the narrator and then (somewhat similar to that first boxing scene) realizing that this is not the way either. (ending, I don&#39;t know maybe even with a depressing ending of him realizing that there is no fulfillment for him, whatever)<br/><br/>I mean the acting, camerawork etc. on this movie is great and it even left me wondering how real my life really was (quite an achievement); heck I really loved the first half, but I just don&#39;t get the point of that ending...<br/><br/>P.S.: Please tell me if there is something I don&#39;t see here.",0,2020-05-03
tt0137523,rw8743679,Alexbraghini,10,Do not talk About ***** ****,"The only film I&#39;ve ever given a 10. Spectacular. The plot is original, the characters wonderful and the action as well, not to mention the ending. Masterful acting, incredible and iconic inauadrature. This is not just any movie, this is THE Movie. But why does everyone love him? Simple. Its atmosphere of dirt and violence, the dark and violent settings make everything much more immersive. And if anyone even dares to think that this masterpiece is overrated or unnecessarily too violent, well, they haven&#39;t quite figured it out. I love this film, I love the characters, I love the ending, I love Where is my mind at the end. I live everything of &quot;***** ****&quot;",0,2022-12-18
tt0137523,rw0521896,guoyandao,10,stunningly deep,"I hope this does not infringe copyright but first of all I have to quote this humourous commentary i saw somewhere:<br/><br/>&quot;I thought I had already seen the worst movie of 1999 but after watching &quot;Fight Club,&quot; this was wrong as &quot;Fight Club&quot; took the honor. There was no point to this film and it was the waste of talent for two otherwise excellent actors.<br/><br/>There is not much to say about &quot;Fight Club&quot; because there was nothing worthwhile to remember. After the first ten minutes of this film, I realized I was watching a film that is best described by the condition of the house the two lead characters were living in old, delapidated, rundown and an ugly home. Brad Pitt made a wrong career move selecting &quot;Fight Club&quot; and Edward Norton just wasn&#39;t thinking as he made his decision.<br/><br/>With a story that made no sense, action that was non-existent and performances that were poor; &quot;Fight Club&quot; was nothing more than a time and space filler for the studios. &quot;<br/><br/>Well that was the most perfect demonstration of how a milestone movie can be spoilt by Spiderman-Independence Day-Titanic fans. No offense to those fans though, but this is a movie that compels you to think, like Matrix, like American Beauty. It&#39;s not a popcorn-and-tears movie. I&#39;m sorry.<br/><br/>I&#39;ve read plenty of reviews after I watched it coz I couldn&#39;t completely understand it. But the fact is, nobody seems to do either. So there&#39;re either too much gimmicks, or too much depth. I hope it&#39;s the latter.<br/><br/>To me, it is a movie that reflects on the age of modernization and commercialization. We are all slaves of the lives we pursue. To Tyler Durden, only destruction, which leads to nullifying the society established on paychecks and credit cards, can save the human beings out of this vicious cycle. It&#39;s a struggle against the loss of sanity or freedom in a capitalistic world. That&#39;s why fight club. That&#39;s why fighting.<br/><br/>
So why the hell Jack(if that&#39;s his name) made a compromise to Tyler&#39;s ambition in the end? Coming back to reality? Tragedy of life?<br/><br/>Tyler Durden is so unforgettable. Brad Pitt put in an unparalleled performance.<br/><br/>The camerawork is revolutionary, I believe Matrix drew inspiration from it. And the dialogue is brilliant and stunning. In many ways it is comparable to American Beauty(browbeating the boss), which has a tragic ending as well. Both are classic.<br/><br/>The only thing I&#39;m confused with is Helena&#39;s role. What the hell is she doing here? I hope it&#39;s not another Hollywood trick that murdered a masterpiece.<br/><br/>9.5/10",0,2004-04-02
tt0137523,rw5116889,tylertobin,7,Ehh,This movie was good but has that its a classic syndrome of being some ones favorite so its a great movie or the best. I like it but the beginning was very long and slow while the end was all over the place trying to explain everything.,0,2019-09-13
tt0137523,rw1745427,salut1,1,"This movie preaches destruction of society,if u r civilized don't watch this","I am mad I had wasted 2 hours of my life seeing this garbage because I read all the high ratings from members. Is everybody crazy to rate this crap over 8??? this is about as stupid as &quot;12 monkeys&quot; I bet its the same people who liked that movie, like this one. Brad Pitt made a great movie &quot; Meet Joe Black&quot; he made so many other stupid movies ( or inconsequential such as &quot; The Mexican&quot;) he&#39;s a handsome man but other than that can never be Tom Cruise. I don&#39;t like Tom Cruise , he&#39;s not as nice as Brad but he sure is a great actor.<br/><br/>This movie is all about violence, anarchy, annihilation. Why does anybody think blowing up a building, beating the crap out of each other, committing suicide is worth making a movie about .This is very irresponsible of the director, as this is what brought us Columbine, Virginia tech and massive killing, mayhem on a daily basis, how can all this be entertainment?? I think the people liking this movie must be either juveniles, the video game crowds (mindless activity)who never pick up a book, read the newspaper , be pro family or somewhat low IQ to watch this pointless idiotic movie.",10,2007-10-13
tt0137523,rw1871797,RoyBatty88,,A masterpiece. Pure and simple.,"Fight Club is a movie that is just incredible. It is one of those movies that hit me in the face and made me realize what a masterpiece really is. It made me think, I related to it in some twisted way and made me want to make movies even more than I already have. Fight Club is my favorite everything. My favorite movie, my favorite book and my favorite soundtrack. Every time I watch Fight Club I totally find something new in it. Fight Club is possibly the most original movie I have ever seen. Many who have not seen it may think that it&#39;s a movie about fighting when it&#39;s really more then that. Fight Club is a very deep film. This review will get into why it&#39;s so amazing to me. <br/><br/>(The following paragraphs may contain spoilers be warned) The film had a lot of valid points concerning materialism. In the beginning Edward Norton&#39;s character known as &quot;The Narrator&quot; lived a life where he wanted everything to look like it came out of a magazine. It wasn&#39;t until he met Tyler Durden that he freed himself from the bondage of possessions. More to him being free from materialism in the film but I honestly do not want to give out too much for whoever is reading this probably has never seen the movie and I believe that the reader should go see this film. <br/><br/>The film gave out the message of self help. In the film the narrator could not sleep. He decided to go to support groups to help himself cry so that he can sleep. He then met a woman who also faked herself in support groups and she ruined it for him. Later on not only did he get free from materialism when he met Tyler but he also found a new way to handle his problems which resulted in fighting which later became a cult following in major cities with a thing called...&quot;Fight Club&quot;.<br/><br/>The film got more intense at scenes which will not be discussed. This film gets my adrenaline pumped every time I see it. It&#39;s like every time I watch it I feel like I&#39;m getting amazed at the first viewing. This film is timeless because it was made back in 1999 and it just seems to get better with age. Fight Club is a fabulous movie. <br/><br/>Fight Club is without a doubt one of my favorites. I can&#39;t say that a movie has affected me in the way this one did. It makes me excited, it makes me inspired and I relate to the main character in the sense of his insomnia and his personality. No movies have been made like it and I do not believe that any film ever will be. If the one reading this review has not seen it...I think that he/she should stop looking at the computer and go buy it and see what I mean.",1,2008-05-10
tt0137523,rw1323835,faydoedeelay2004,10,One of the best movies of our generation.,"Warning: This comment may contain spoilers, if you do not want to read spoilers, please skip this comment.<br/><br/>Ever felt like you&#39;ve been dominated by the society? Driven only by your career, work and the IKEA Company? Are you tired of it? If so, then this movie is a must see for you.<br/><br/>Fight Club deals about the life of a rather depressed person, simply named as Narrator in the movie, who has a rather pathetic job, pathetic life, pathetic past and surely a pathetic future. And, he hates it. Suffering from insomnia, he gets addicted to visiting various counseling groups. The pain of others make him feel, more or less, alive. Aware of his own, rather worthless, existence. This all changes when the Narrator meets Tyler Durden, a man who you could describe as an anarchist. Preaching the rejection of material possessions and just live. Every week, Narrator, Tyler and others meet and just fight. Not for the glory, victory, but just for the sake of being alive.<br/><br/>From here on forward, I will no longer really focus on the plot itself, but more on the story. More of the bigger spoilers will follow, so, if you don&#39;t want to read major spoilers, don&#39;t read any further, and just watch this brilliant gem.<br/><br/>A rather simplistic story you might say, however, it goes beyond the standard Hollywood action-flick. I&#39;m going as far to say that the actual fighting in this movie is just a way of making the point of the real story. It&#39;s not about the fighting, or the gore and blood. It&#39;s about alienation with oneself, about the fact that most of us forget to live, and just lose themselves in their work and other activities.<br/><br/>The character Tyler Durden, brilliantly performed by Brad Pitt (who shows once and for all that he&#39;s more then just a Hollywood star) is not a real human being, but just the basic instinct, a hallucination, of a man who has alienated himself from reality, from life. Tyler is everything Narrator should be. Free of all pain and suffering, enlightened. Simply put. He is free.<br/><br/>Everyone who has every questioned the meaning of life (and I&#39;m not referring to that brilliant Monty Python movie!) is sure to get a thrill out of Fight Club. It makes you think, perhaps question, your perceptions about life, or perhaps reinforce them.<br/><br/>A must see movie and surely one of the best movies of our generation. Perhaps even one of the best in the history of cinema.",0,2006-03-24
tt0137523,rw8450677,jayssdetroit,9,Fight club review,"I really liked this movie , it was perfect and perfectly balanced as all things should be and the end was just satisfying , the only bad thing is those nudity scenes it was disgusting.",0,2022-08-15
tt0137523,rw3156135,anii-lobzhanidze,10,its awesome movie,its okay :) i like this movie :) its awesome :) try to watch this movie :) :) oh i love brad Pitt :) he is so cut you should watch this movie for brad Pitt he is so sweet :) its okay :) i like this movie :) its awesome :) try to watch this movie :) :) oh i love brad Pitt :) he is so cut you should watch this movie for brad Pitt he is so sweet :) its okay :) i like this movie :) its awesome :) try to watch this movie :) :) oh i love brad Pitt :) he is so cut you should watch this movie for brad Pitt he is so sweet :) its okay :) i like this movie :) its awesome :) try to watch this movie :) :) oh i love brad Pitt :) he is so cut you should watch this movie for brad Pitt he is so sweet :),0,2015-01-05
tt0137523,rw0521075,cbrenn,9,A right on the money social commentary.,"I won&#39;t go into the plot toomuch as the twists in this movie should be experienced in the context of the film, not on the internet or someone&#39;s review.  But I will say this.  Fight Club makes a strong, disturbing statement about the present generation of early thirties men living today. It digs deep into what we have been taught by out parents and the lie that most of us have grown up being told.  One of the best lines in the movie comes from Norton&#39;s character when he says something to the extent of &quot;I am a 30 year old boy&quot;.  That seems to really sum this movie up well.  Men of this generation have grown up being told that we could do or be anything and when it didn&#39;t turn out that way, we are left feeling like children who never lived up to supposed potential that may never have really existed. Our parents generation has lied to us and now we are left feeling inadequate as a result.<br/><br/>See this movie!!  It makes a great statement and pulls no punches.  Walking out of the theatre, I noticed many people my age(29) looking a bit more enlightened and most of the older crowd feeling frightened and somewhat guilty because this movie rang so true.",0,1999-10-15
tt0137523,rw0982126,lesbianseagulls,8,But how does sharing the name 'Tyler Durden' work?,"Yes I liked the film but I&#39;m just wondering how Norton gives his alter ego the same name as him and can successfully convince himself they are two separate people when they share the same name. i.e. growing up being called Tyler Durden, being called Tyler at work, etc... how does the separation of the narrator&#39;s character and his name, Tyler D., work? Maybe a literate somebody who was confused like me can show me the light. Thanks, because I am confused.<br/><br/>Besides that...because the IMDb guidelines say I have to have 10 lines of text to make my post legit...who else watched the Norton, Pitt, Bonham and Fincher commentary? I did. It was jokes, and at the same time insightful. Anybody share my feelings? Raise your hand.",0,2004-12-20
tt0137523,rw0521355,God-13,10,"A clever piece of Art, don't miss it!","&#39;one of the most disturbing films ever&#39; according to critics. &#39;This film will do harm to young people&#39;. People who believe these quotes are the right indication of this movie, are wrong. This film isn&#39;t about fighting or violence, it&#39;s about a clever man, who thinks he&#39;s getting better, but is really getting worse...<br/><br/>Director David Fincher, creator of films such as &#39;Alien3&#39;, &#39;Seven&#39; and most recently &#39;The Game&#39; has come with a new shocking film, &#39;Fight Club&#39;...A film with great acting(never seen Brad so good), brilliant story(as good as &#39;The Usual Suspects&#39;), superb soundtrack(Dust-brothers ultimate skills) and even a taste of history...<br/><br/>Digging deep in the roots of history, you can see the similaritys between Fight Club and historical events. The force of the national socialism(Project Mayhem), people being very sick and think they are healthy(Hitler) and all other kinds.........<br/><br/>This darkned and very rare Piece of Art is one of a kind. It&#39;s unbelieveable how they can make movies like this one. This is as good as it get&#39;s people.<br/><br/>You must see this film!!!!",0,2000-08-26
tt0137523,rw7410665,gabrielnaat,6,"Dark, weird and sometimes fun","The premise is down right ridiculous but the movie is entertaining. Take a few punches, feel pain and you shall be enlightend.<br/><br/>Both Norton and Pitt are excellent. Norton the stiff Office rat and Pitt the crazy conspiracy theorist that is expert in making soap.<br/><br/>The movie is extremley overrated but it is entertaining.",0,2021-10-04
tt0137523,rw6138740,ali-79608,5,What an overrated movie.,"This is not a good movie. A formless movie. Camera, direction, and screenplay is pointless.",4,2020-10-01
tt0137523,rw0521002,rand-4,,"Style, Not Much Substance","I&#39;ve seen many reviewers here and elsewhere wax poetically about the greatness of &quot;Fight Club&quot;.  Indeed, the film is one of the most fascinating visual and aural trips of recent years.  Taking his dark, gritty style seen in &quot;Seven&quot;, Fincher shows true vision in showing us a different world.  Some sequences -- the IKEA catalogue come to life, Tyler inserting porn snippets into a family film, the plane crash -- are brillant little pieces of filmmaking that take editing, sound design, and image to another level in Hollywood film.<br/><br/>However, it&#39;s one of the most emotionally empty films I&#39;ve seen in quite some time.  One can compare &quot;Fight Club&quot; to Oliver Stone&#39;s &quot;Natural Born Killers&quot; -- both are commentaries on aspects of contemporary society, both are violent, and relentless with the viewer.  But, where &quot;Fight Club&quot; fails is in  the humanity of its characters.  The skill shown in &quot;NBK&quot; is making caricatures very real people; the failing of &quot;Fight Club&quot; is making anyone in the film approachable at all.<br/><br/>There&#39;s only one little glimmer of emotion in the piece, where Pitt and Norton first duke it out outside a little bar near the beginning of the film.  If that theme -- guys who can, like big kids, fight and tumble just for the fun of it -- had been extended a bit further through the formation of the fight clubs, then showed how the clubs (and Norton&#39;s paranoid fantasy) went in a different direction, the film could have worked a bit better.<br/><br/>In all, &quot;Fight Club&quot; is an unfortunate example of the new breed of Hollywood directors who have a remarkable sense of visual style, with all the emotional range and storytelling ability of ... a bar of soap.  I came away from &quot;Fight Club&quot; feeling as though I had seen the most brilliant and shallow film of all time.  The film is a two-hour television commercial for teenage angst in developmentally immature twenty-somethings, Pitt and Norton transformed into ad spokesman screaming &quot;My Life is So Empty&quot;.  It will certainly dazzle you, but doesn&#39;t have much of a point and is, in the end, a waste of time.  All I can say to the GenX&#39;ers who liked this film:  grow up. To the Hollywood execs that financed and distributed this mess:  stop assuming that your audience has the intellectually capacity of a flea.",1,2000-03-11
tt0137523,rw6059968,mcmonaglejamesf,9,What's not to like,"Seriously, what&#39;s not to like!? This movie just has it all. It&#39;s got suspense, drama, romance, oh.. wait, and action duh.",0,2020-09-03
tt0137523,rw6864900,camillaelmstrom,10,Speechless. Absolutely speechless.,"Wow. Just wow.<br/><br/>This movie is absolutely amazing. I don&#39;t want to spoil the ending, since it will spoil the whole film, but it was absolutely insane. The Narrator and main character, a man with chronic insomnia, joins various support groups for diseases he did not have to help cure his deteriorating mental state. In doing so, he meets Marla Singer who attends the support groups like him. After having a disagreement, they decide to split the support groups. Later on a plane, the Narrator meets a soap salesman Tyler Durden who then helps turn his life around, and in doing so changes his life forever. If you like a good thriller/drama with a surprise twist, and if you enjoy analysing films or having your mind blown, this is perfect for you.",0,2021-04-30
tt0137523,rw5661628,shiguangmimi,9,Best movie!!!,A great movie with an insane plot twist. Brad Pitt and Edward Norton are brilliant together.,0,2020-04-21
tt0137523,rw0520559,ufo0001,9,Anarchy at its best,"Pros: Cinematography, Directing, acting, memorable characters, Humor.<br/><br/>Cons: Gets a bit too incredulous, violent.<br/><br/>Fight club represents what will happen if anarchy is prevalent in our society. Thankfully this situation doesn&#39;t happen in real life. Ed Norton plays an insomniac who tries to get closure by attending Help groups such as AA even though he doesn&#39;t have any of the diseases the member of the groups have. Helena Bonham Carter disrupts his life when she does the same thing he is doing. Unable to go on with her hanging around, he and his alter-ego (Brad Pitt) decide to form Fight Club, a club for men who are fed up with thier lives. The club soon graduates to weekly boxing matches to terrorist activities and eventually gets too big for Norton to control. One of the best movies of 1999, Fight club is a satire on society that is both brutal and true in its findings. <br/><br/>Premise: An insomniac finds escape through fight club.<br/><br/>Fight club was nominated for a sole Academy award.<br/><br/>Grade: 9.1/10 (Fincher&#39;s second best).",0,2002-05-01
tt0137523,rw5578966,hukaiqun,9,nice,"This movie is literally the first time I ever came upon something that, at first sight seemed incredibly stylish, sophisticated and entertaining. The plot lured you in before turning you upside down, the acting was nothing short of perfect (has there ever been a more memorable character than Brad Pitt as Tyler Durden?), the music, the screenplay (based on what is now my all-time favorite book), the lighting, the pacing, the everything! Virtually everything about this movie took my by surprise",0,2020-03-26
tt0137523,rw0521336,rjstrock,10,Its not what you think,"This is one of my favorite films of 1999. In the trailers, it appears to be some kind of fight movie along the lines of Gymkata. Don&#39;t let this fool you. Fight Club is one of the most clever and entertaining films of recent years. It succeeds on every level. Everyone I have recommended this film to has enjoyed it a lot.",0,2000-08-11
tt0137523,rw3162999,YT_RealJoshTv,10,One of the best,"I first saw this movie in 2007 and have since seen it countless times as well as again in theaters in 2009 for some special 10th anniversary small showing in theaters. i had heard bits and pieces about it through the years and i always got the vibe that it was some surface level pretty boy movie with a little edge. how more wrong could i be, this movie has lots of bizarre scenes and a totally unique way of story telling, and some people get lost before the movie really begins to make sense. if you were to stop halfway through the movie you wouldn&#39;t have any idea how it all ends. i do feel however that this is most appealing to younger men who have yet to develop a strong personality as i was when i first watched it. i am unsure on how much my age at the time tied in with my obsession with this movie for months after i watched it. its dark and bound for certain people not to enjoy it based on all its uniqueness but i can honestly say there are probably less than 15 movies I would give all 10 star reviews on and this is one. in my opinion for a movie to get 10 starts it must have told a perfect story in all parts beginning to end and not leave me feeling that they could have done anything better for the story they are trying to tell and this movie for me has it all.",0,2015-01-15
tt0137523,rw0521848,agmoldham,7,I'll observe the second rule of fight club,"This isn&#39;t the sort of film that people will be on the fence about - you&#39;ll either love it or hate it and I&#39;m in the love it camp. All of the leads turn in their best performances and when these are Pitt, Norton, &amp; Bonham-Carter you&#39;re onto a winner. Jack is living a humdrum life until he meets Tyler Durden who changes it in the most dramatic fashion. I&#39;ll not spoil the twist, but the film does lose it&#39;s way a little towards the end. I think Norton steels the show and must be one of the finest actors around Hollywood at the moment.",0,2003-12-23
tt0137523,rw8019450,haidoors,5,Overrated,I watched this belatedly having missed the original release back in 1999 and am wondering what the fuss is about. The &#39;twist&#39; is poorly illustrated and the gratuitous violence doesn&#39;t really add much.,4,2022-03-30
tt0137523,rw2118957,cva-4,,Brad and crew are guilty of hypocrisy,"This film may be one of the most popular films of all time, but it has had a very bad affect on a generation. The makers of this film believe this was about corporations selling out. In fact in the trivia section Edward Norton and Brad Pitt state they hate the VW Beatle and destroyed one in the film because they felt that &quot;this kind of corporate selling out was exactly what the film was railing against, hence the inclusion of the car; Brad is quoted as saying; &quot;It&#39;s a perfect example of the Baby Boomer generation marketing its youth culture to us.&quot; What hypocrisy. What do they think they were marketing to a new younger generation? Something more harmful and damaging than a car that represented &quot;Love &amp; Flower Power&quot;.<br/><br/>We lived in Orange County, CA. when this film came out. Our son and his friends were in their teens. This film was a hit and a cult following to them. Because of this film and Ed and Brad were these kid&#39;s heroes. Following the film it became a weekend activity by a lot of boys all over Orange County to go to the parks at night and fight. The fights were recorded and then put on the internet for all their buddies to see. The hospitals began to see an increase of boys being injured fighting. The police got involved and began investigating. Our son was caught fighting one night. The court prosecutor wanted to make an example of our son and others to try and put an end to this fad which was promoted by this film. My son was prosecuted with a felony and spent 90 days in jail and has struggled with the emotional scares since.<br/><br/>The hypocrisy of this is that the statement the film makers thought they were making and railing against is exactly what they ended up marketing and promoting themselves. But their product that represents a new young culture hurt a that generation far worse than what the Baby Boomers promoted. Ed, Brad,Dave and the crew have a lot to answer for. I applaud those who were smart enough to recognize the hypocrisy and dropped out of the project.",1,2009-08-29
tt0137523,rw3045046,davidhthomas,10,mind-blowing!,"seriously if you have not seen this film yet stop what you are doing, go down to wherever you buy DVDS from and pick this up then watch it and repeat. this movie is too intricate and complex to go into here but you are gripped throughout the whole film and the twist is the perfect payoff. just watch it and enjoy, because believe me you will. The characters are some of the most interesting and compelling i have ever seen in any kind of media, except perhaps Lester burnham from American beauty (another great film btw). the way they all fit into the overall plot and story is fantastic and the people who created this masterpiece should all be given huge praise for allowing me to watch the film and then afterwards sit through the credits with a huge smile.",0,2014-07-05
tt0137523,rw2949667,theminecraftassassin1234,10,A rare masterpiece,"Fight club has a rare storyline about a insomniac worker who crosses paths with Tyler Durden,evil soap maker in the starting i was thinking it was just going to be a lame 5.0 but the more the story progressed the more i was sucked in with many twists and turns doing with Tyler&#39;s demented ways.<br/><br/>We also meet a girl names Marla Singer,the narrators worst enemy,a notorious smoking addict who finds refuge through supports groups containing dying women and men.<br/><br/>Then there is the Narrator.The main character, a insomniac worker who starts going to supports groups containing people ranging from cancer to tuberculosis.He finds a cure of his insomnia there until a girl called Marla Sing enters...",0,2014-01-26
tt0137523,rw4040674,gabor-varkonyi,10,The best film,The best film I have ever seen. It is my favourite movie.,0,2018-01-22
tt0137523,rw4968603,rioappling,9,dope movie,Fight movies for me like bruce lee and all always win for me.. this was just grimey street and i thought amazing.. need another ASAP!!,0,2019-06-30
tt0137523,rw0521508,kingofcrob,10,excellent,"Fight Club is one of the best movies I have ever seen, this is one of David Fincher best work and is you haven&#39;t seen it you should see it.<br/><br/>PS: If some one is going to tell you the end of the movie stop then it wrecks the movie. Fight Club is like the 6th sense if you know the end it is ruined",0,2002-05-10
tt0137523,rw0521072,Donnie-13,10,A Great Movie,"When this movie came out at the theater I refused to see it. Although Edward Norton is by far my favorite actor I thought it looked like a typical movie about underground fighting.<br/><br/>Then when my sister rented this due to her fixation with Brad Pitt I figured it was my chance to finally see it, and I am so very glad I did. This movie has now become my favorite movie. Edward Norton provides yet another great performance in this movie. Brad Pitt and the rest of the cast do a pretty good job acting as well. While this movie may seemed far fetched the way people come to bash each others brains out, it really isn&#39;t, this part of society is very real. I could go on and on about this movie but I will end up giving something away so here is my last comment.<br/><br/>At least check this movie out. Whether you like it or not, it will not be a waste of your time.",0,2000-05-03
tt0137523,rw0520839,MaNiC-6,10,Absolutely Brilliant,"I love this movie. I love the actors, the direction (Fincher RULES!) and I love the story. Something everyone should see.<br/><br/>Don&#39;t look to hard at it either. Just understand it and like it. Don&#39;t try and analyse it too much. Why do that when you could be watching another movie.",0,1999-12-06
tt0137523,rw8502482,inemona,10,my favorite,"This is ma favorite movie ever. I can&#39;t believe this movie come up in 1999. It&#39;s a movie where you can see Brad Pitt in his prime and the perfect actors&#39; breathing and acting skills stand out. The overall atmosphere and story structure of the film are also bold. It&#39;s just a master piece. My English is bad sorry. Recent people said GOAT, yes this movie is one of the greatest of all time. I wish I could establish the Fight club. I would fight with everyone. Another self drawn from the emptiness of a man who had to feel happiness by buying urgent things and who had to be stained with the ordinary set by the majority in order to adapt to society becomes a mirror that clearly reflects his pain. The collapse of buildings and brief chaos in the city is no guarantee that a well-organized society will be shaken. However, if he was able to enjoy complete freedom even for a brief moment, then Taylor&#39;s &#39;Great Chaos Project&#39; could be considered a success.",0,2022-09-01
tt0137523,rw1173246,stephanlimanmorocco,7,fresh but not deep,"Okay, this movie is not Deep. Edward Norton rejects the consumer culture and dreams of being a primal dude and the character is brought to life. The notion of the fight clubs is like something out of a 20th century novel. I&#39;m talking mid-20th century. We are now in the 21st century. This is not challenging stuff. Rejecting consumerism? Wow that&#39;s so edgy. You know what though? For a movie with this kind of a budget, it is PRETTY edgy. And that&#39;s about all you can say. Usually a movie with sets like this and the scale of this movie you would expect a more conservative viewpoint. You wouldn&#39;t expect a blatant dissing of the modern life. One negative for this movie is Fincher&#39;s complete lack of ability to direct Actors. Yes, he knows what to tell the D.P. and what to tell the production designer - he&#39;s one of the best at that - but having auditioned for him, i know firsthand what he tells actors, and my impression was he doesn&#39;t have a clue. He comes from music videos, not theatre. As a result, do you relate to Ed Norton&#39;s character? I sure don&#39;t. By contrast, PT Anderson, a GREAT actor&#39;s director, can director actors. Tell me you don&#39;t feel Mark Wahlberg in Boogie Nights. Rant over.",0,2005-09-15
tt0137523,rw0520527,satellite79,5,Promising philosophical flick that trips on its own pretension,"The early stages of David Fincher&#39;s Fight Club make great promise to a movie that deserves more than what is unwound. Edward Norton and Brad Pitt both show their acting gumption, but it is lost on a convoluted message around halfway through and ultimately wasted during an ending that does no less than insult the viewer&#39;s intelligence. I&#39;ve seen movies featuring giant bunny rabbits forecasting the end of the world that have more relevant things to say than what&#39;s presented here.<br/><br/>Grade A for those that are able to have nonsensical plot threads, piled in a messy heap, served to them with a shovel. Watch the first half hour and turn it off.",4,2002-04-01
tt0137523,rw0521341,ScottMan-3,,I am at a loss!,"I had read many reviews on this site prior to seeing the movie, Fight Club. Most people were saying it was violent and bloody or a visually stunning picture or that it was a work of art in one way or another. I have to say I can&#39;t even believe the way I felt after about an hour&#39;s worth of this film...what trash!  It was all of the world&#39;s social ills wrapped into one totally mixed up and messed up story of little or no use. I still can&#39;t believe the critics and the viewing audience can have anything positive to say...I was so disappointed;  it was NOT too violent, it was NOT visually stunning (i swear I&#39;ve read that quite a bit), and it was NOT an acting achievement.  It was monotonous, intellectually benign, and basically a truckload of all that we, in society, have come to be discontent with...thrown back at us from all the stupid tv, tabloids and talkshows that are such a part of our culture. It&#39;s not even like it MATTERS if there was anything in the film &quot;to figure out&quot;;  there are certainly many interpretations we could analyze with the film, but honestly, we all get some dose of the film in the course of our lives as we go through a day on Planet Earth.  The fact that it was done with such a psychological twist does not make it entertaining.  It&#39;s just a loud statement of everyone&#39;s feeling about how screwed up things are and how everyone has a need to rise up at some point to scream at the establishment.<br/><br/>I wish I could bring myself to gain a clearer understanding of why some in the viewing audience felt it was such an amazing experience.  I got the impression that even the filmmakers glanced at eachother from time to time and wondered what level of stupidity they should decide to stop at.",1,1999-10-16
tt0137523,rw5578959,hukaiqun,9,nice,"Can&#39;t stop thinking about it today, certainly can&#39;t concentrate on work. Why? Because I totally identify with The Narrator and it seems from the comments here and from the consensus of viewer ratings that I am far from alone. Its not &#39;Macho&#39;, as Roger Ebert describes it. It is rather one of the most thought provoking movies I have ever seen.",0,2020-03-26
tt0137523,rw5053017,atrlni,10,My Favorite movie,"Fight club was one of the first films I saw and I really fell in love with it. This movie changed my view of life, and of course, with this movie, I became a filmmaker :D",0,2019-08-11
tt0137523,rw5533713,agvg-15110,10,Soap,I Really think that this movie deserves more oscar&#39;s nominations. It is one of my favorite movies and my David Fincher&#39;s favorite movie (Gone Girl in second place) Brad Pitt is incredible and Edward Norton bring us one of his best performances ever! 👊,0,2020-03-07
tt0137523,rw5301141,Kanad_Nandi,9,Most unique movie,"This is the most unique movie till the time that it came out. after that many movies and short films tried to create that kind of same feel with twisted ending or physio story, but never could.",0,2019-12-05
tt0137523,rw8649449,dianegreenk,10,Fight Club,"Fight Club is one of the most popular movies of the past decade. The movie follows the story of an everyman who joins an underground fight club to vent his frustration with society. The movie is full of action, violence, and suspense. It is also very thought-provoking, raising questions about our society and values. The ending is particularly memorable and haunting. Fight Club is a must-see movie for any fan of action movies or anyone who enjoys a good, thought-provoking film.<br/><br/>I believe that Fight Club is an excellent movie that not only entertains but also makes the viewer think about our society. The film is well-made, with great acting, directing, and writing. The ending is particularly memorable and haunting. Fight Club is a must-see movie for any fan of action movies or anyone who enjoys a good, thought-provoking film.",0,2022-11-01
tt0137523,rw1461644,jdcsr123,10,Soap for sale,"I liked this movie so much I rented it and showed it to several people, something I never did before. It brought out my id we all hide away. Norton fit the part to a T. Meat Loaf needs to get some more credit as he was the balance that kept us from going insane. The movie is so twisted. It takes actually several times to see all the parts clearly unless you&#39;re some kind of eagle eye. The sex was invasive, violent and disturbing. Pitt is sometimes a little too deadpan, not a lot of expression. For me this was a real comedy, I was literally rolling on the floor laughing in the &#39;office&#39;. The fantasy was dreamlike. That old house was a real antique, I kept wanting to go in there and restore it. The finale was definitely surprising.",0,2006-08-29
