movie_name,title_id,review_id,author,rating,summary,text,helpful,created_at,crawl_time
Avatar,tt0499549,rw8733127,shindesshubham,10,A movie ahead of its time.,"This movie definitely feels ahead of its time. If you&#39;re here to check if it&#39;s worth watching, then don&#39;t waste time, just go for it.<br/><br/>The story and direction is so perfect and the animations, visual effects and cinematography seems like impossible to make back in 2009 but don&#39;t know how they&#39;ve made it possible.<br/><br/>Many movies produced in 2022 not have such good animation, visual effects, such good cinematography and most importantly the story.<br/><br/>I was in 9th class when this movie got released and after 3 years in 2011 I got to watch this movie and I got very impressed by it.<br/><br/>Today on 13-12-2022 I again watched &quot;Avatar 2009&quot; and this time I was able to relate to the characters in more depth, I was able to understand them more, I think this is because I have grown up, I can understand the pain, the efforts, I know the value of sacrifice, trust &amp; loyalty.<br/><br/>Well from now on, after 3 days, its sequel &quot;Avatar: The way of water&quot; is releasing &amp; I can&#39;t wait to go into theatre to watch it, I have already pre-booked the tickets.<br/><br/>This movie teaches you a lot of things, you should be good enough to understand them.",3,2022-12-13,2026-02-04T13:08:23.150116
Avatar,tt0499549,rw4994524,alphaomega-57581,10,Science-Fiction-Action Supercharged,"Still ranking as number one, to this day, of being the movie accumulating the most revenue worldwide, approximately 2.78 billion U.S. dollar over a time span from december 2009 to may 2010, this James Cameron produced, written and directed high-end budget movie connected to audiences from any country, taking the native American story into space to a planet called Pandora, where corporates of a global-player company fight tribesmen over natural ressources. Avatar runs long and deep as audiences return for a second viewing to witness splendid, eye-popping spectacles in an intergalactic jungle favoring the color blue, close to fully animated state of the art computer-generated imagery, which deserved an Best Picture Academy Award nomination at the 82nd Oscars and marks the only second of entire three 200 million dollar movie to do so, following Titanic in 1998 and later
Black Panther in 2019.",3,2019-07-14,2026-02-04T13:08:23.156135
Avatar,tt0499549,rw8742310,lewisv3919,9,Definitely great. A must see,"I just left the movies so it&#39;s still fresh in my mind. If you are a fan of the first movie you will love this one. If you didn&#39;t see the first one, you need to see it to get a full understanding of what&#39;s happening and why. First let&#39;s get the visuals out they way, definitely top notch. But I am sure everyone knew and expected that. Thee story is great, every character is memorable. I believe the kids carry the emotional weight of the story. There were a few time I was shocked. I won&#39;t give anything away, but I can definitely tell this, there is a WAR coming. And it will be brutal. There are some lines that, once crossed, death is the only remedy.",3,2022-12-18,2026-02-04T13:08:23.162264
Avatar,tt0499549,rw2473805,jeanwinchester,,I couldn't wait for this to end,"It takes all sorts to make a world. Some say that Cameron is a consummate writer and director. Others tell the truth. But seriously, what happens when a ten-year old child is given millions of dollars to make a movie? We get Avatar. A film so immature, condescending and so filled with plagiarism&#39;s that even though a friend lent me the DVD, so I watched it for free, I still felt robbed. Of my time. I was simply hoping that it would get better. But it did not. And what was with the music? There were so many bars of Titanic in there, I wondered if it was the same composer. Oh waitit was. And what&#39;s with the sympathy for the Na&#39;vi? Or any indigenous people? I&#39;ve no sympathy for people who use other animals to get about on or fly. Almost every so-called civilisation in the past, had slaves, practised unbelievable cruelty and preyed on the weak and those with less intelligence. The native peoples who were dominated by stronger force, as happened in America (or name your own) were no better than those who dominated them. There&#39;s no lessons that can be learnt from this waste of money and talent.",5,2011-08-14,2026-02-04T13:08:23.180771
Avatar,tt0499549,rw2252675,joegerardi-1,6,Nothing new but the CGI Smurf-elves...,"Well, I just hit the halfway point of Avatar. (It came out today for rental from Netflix.) While I shan&#39;t deny the effects are outstanding, I have to say it&#39;s most derivative and manipulative move I&#39;ve ever seen. Derivative because I see direct steals from Michael Mann&#39;s &quot;The Last of the Mohicans,&quot; the obvious Disney &quot;Pocahontas&quot; rip-off, &quot;Pathfinder,&quot; &quot;Titanic,&quot; and at least a dozen others. There really isn&#39;t anything original so far. Cameron even steals from himself, with Michelle Rodriguez reprising Jenette Goldstein&#39;s &quot;Vasquez&quot; part from &quot;Aliens&quot; (and why is it that the the kick-ass military chick in Cameron films is always Hispanic and has a tough but submissive male partner?); the military exoskeletons taking on the powerloader part from &quot;Aliens&quot;, and of course, Sigourney Weaver playing Ripley with a PhD.<br/><br/>It&#39;s manipulative in that everything about Pandora is beautiful and organic; while everything about the the humans is ugly and technological. One can&#39;t help but sympathize with the Smurf-elves: they&#39;re beautiful, they are one with the fauna (literally, with those built-in USB jacks in their hair), they give back to the spirit of the land, etc. The humans, however, are for the most part ugly, scarred, self-absorbed, ignorant, and pitiless, and you just know that Cameron is gonna have the big bad Earthers try to trash the pretty Smurf-elves before this movie is over. One can only surmise that the purity of the Smurf-elves will overcome, albeit abetted by the creatures of the land they are so close to spiritually.<br/><br/>I hope something interesting happens soon, else I fear I will lose interest. In fact, I guess I already have, as I&#39;ve stopped to write this...<br/><br/>Update: I&#39;ve finished the movie, and I am not too terribly surprised that I nailed it. Cameron hasn&#39;t really made an original movie since Aliens- everything has pretty much been rehashing his same tired themes over and over again. More unfortunately, the blissninnies (thank you for that great word, Col. Jeff Cooper!) all want to accept the civilization=bad, nature=good, as evinced by the misguided Global Warming alarmists.<br/><br/>As teenage movie fodder, this sits right up there with Pearl Harbor, Titanic, Indiana Jones 4, and Transformers 2 as a movie that will make more money than anyone can believe, and still be little more than smoke and mirrors. What is sad about that is the people who love it will never realize how sad and shallow they really are.<br/><br/>..Joe",4,2010-05-20,2026-02-04T13:08:23.184290
Avatar,tt0499549,rw4089351,huraxdax,8,Visually breathtaking and immensely creative.,"We all know that the story of Avatar is replaceable and has been dealt with in Hollywood for decades before (-&gt; Dances With Wolves). But honestly, if you watch Avatar and only care about the story, you&#39;re kind of missing the whole point of the movie.<br/><br/>Pandora, along with Middle Earth, is one of the most immersive worlds that have been brought to cinema screens in the 21st century. I would argue that Middle Earth is holding the number one spot here, but keep in mind that LOTR&#39;s world existed before in books whereas Pandora was built from scratch for the movie. To develop the appearance of the Na&#39;vi species, the other creatures and animals, that is a big achievement. The terrain and environment is just beautiful to look at. 
At the end of the day, Avatar&#39;s visual experience can hardly even be compared to anything that came before or afterwards in movies. Even in 2018, the immensely detailed particle effects when the wind of turning rotor blades rushes through the vegetation just blows my mind.
And even though 3D wasn&#39;t really a lasting success, that is what made Avatar unforgettable. People watched it because of the 3D effects (I still think that this is why it has become the highest-grossing movie) and in no other movie was it so fitting.
Ultimately, Avatar is one of the best blockbuster movies of all time, period.
The story, well, is not too bright but not too important either. The visuals kind of made me forget about the story because I was too busy being fascninated by Pandora itself. <br/><br/>I felt thoroughly entertained.",3,2018-03-12,2026-02-04T13:08:23.190908
Avatar,tt0499549,rw2192278,colinpearse,6,It could have been a classic,"I seem to be in a minority who believes that a film&#39;s score depends on many factors. Some of which undoubtedly get 9/10. These include the obvious like special effects and direction. However, plot and imagination score poorly, as do dialogue and cliché avoidance. It&#39;s fine to take coral reefs as inspiration for an extraterrestrial jungle but it isn&#39;t new; neither are floating rocks; illuminating the ground with each step is a tribute to Michael Jackson, I get that; alien sex, which is much like ours only taller; horses with extra legs (come on!); and dragons!? Are our human minds so limited that artists have to fall back on mythical creatures? I might be judging unfairly here. Maybe we&#39;ve conceived of all we are able to conceive for marketable films. Anything else just wouldn&#39;t sell.<br/><br/>And then there&#39;s the plot. The good guys win. I&#39;ve clicked on &quot;contains spoilers&quot; just in case no one knew. Okay, so maybe the question is how. And that is another of my gripes about this movie. Strength won the day. The more woolly among us may say the forces of nature or forces of good intentions did but you only have to scratch the surface of this very superficial and moralising plot to see that winning didn&#39;t happen without it. No cleverness or ingenuity, just brute force. The irony is is that this is a sanctimonious movie with an unintentionally gloomy moral.<br/><br/>After seeing the way the majority voted (and I include my own 6/10 vote in that) I think the abiding moral for producers might be; make a movie with lots of bright colours and flashing lights and you&#39;re onto a winner.",7,2010-01-16,2026-02-04T13:08:23.194867
Avatar,tt0499549,rw2178007,secondtake,6,"The visuals, morals, and pace of computer gaming--in pulsing 3-D CGI","Avatar (2009)<br/><br/>Technically dizzying, morally unambiguous, with dialog and a story line aimed at teens and young adults, but clearly with wider appeal. Set a hundred and some years in the future, the helicopters landing still conjure up Vietnam, and some of the big mean soldier stuff drinking coffee in the middle of battle, with the airships rolling in over the population below, is pure Apocalypse Now. It&#39;s a &quot;big&quot; movie, and visually demanding. <br/><br/>The 3-D is terrific, smoother and more restrained than other 3-D releases (Journey to the Center of the Earth), which gives it sophistication beyond just the gimmick. I watched part of if without the glasses, and it&#39;s actually still pretty jazzy, so I think it would work in 2-D very well, if that&#39;s what you have in your area (or in your budget--they charge extra for the extra dimension). The music is heart pumping stuff, formulaic for sure, but part of the adrenalin machine.<br/><br/>Is this a &quot;good&quot; movie? Not really. It&#39;s an impressive movie, obviously, but it has a hyped up computer gaming feel to it, not only visually but ethically, and in terms of depth of plot. It does have a science fiction fascination to it, with the mind and soul switching bodies in different ways, though I&#39;m not totally sure it makes logical sense, which even sci-fi has to do. And the clichés are fun in their own ways, even if I got tired of it all the constant running and fear, the endless platitudes, the constantly pretty prettiness (it&#39;s one heck of a beautiful planet, Pandora is). Even more of a problem is the stereotyping going on, culturally, from the natives to the military, but I&#39;ll save getting angry for another day. If you notice it, it&#39;s demeaning, if you don&#39;t, watch it again.<br/><br/>These aren&#39;t all things to hate, but the movie doesn&#39;t have a lot to love, nothing to dig into, nothing to think about, nothing to make you feel deeply. It might make you feel in a more sympathetic way--there is room for a lot of sympathy, and if your heart strings are dangling beware--but it will do so in the way the Lion King or Pocahontas did. Someone said to me, hearing my doubts, &quot;You expect too much.&quot; And that makes me think, &quot;Really?&quot; I&#39;d hate to ever say that about a movie this ambitious, even from a James Cameron who already proved his crowd pleasing intentions, and savvy, with Titanic. Expectations aside, I want more, and you might, too.<br/><br/>I added this response to the New York Times blog, after a comment by their reviewer Manohla Dargis: <br/><br/>Well, yes, it&#39;s sort of given that we all carry our baggage with us, and apply our viewpoints with bias, one way or the other. But Dargis is too willing to just say, &quot;Whatever,&quot; as if the movie didn&#39;t have some specific narrative and symbolic qualities that can be scrutinized. That is, even if viewers come away from the movie with a diversity of views (hopefully they do), it is still true that the main character is a white male (with a disability). Or that there are almost no African representations among the humans, and few women (two, mainly, and they both die). Or that there is a kind of broad stereotyping of the natives in attitude and appearance (widely open to interpretation, but not a blank slate). Or that the invading traitor ends up being, voila, the leader of this hapless tribal people with very high ideals. Etc. Etc. If it sounds like I&#39;m suggesting a way to read the movie, it&#39;s not on purpose. That&#39;s the baggage thing, and I have mine. But it doesn&#39;t mean that we should all just turn a blind eye to the possibilities, without polarizing the argument, and without making the movie more than it is, a dizzying entertainment a step away from some Disney classics. With all their stereotyping.",8,2009-12-21,2026-02-04T13:08:23.198820
Avatar,tt0499549,rw2223181,Tuscan-88,1,Congratulations Mr. Cameron - Quite Possibly The Most Over-Rated Movie Ever!!,"There have been so many reviews and comments made about this film that I simply had to see it. The fans insist that everybody should see it. So in order to honestly judge this blockbuster I have watched it.<br/><br/>That was my first mistake, the second was not getting up and asking for my money back, the third was to allow the film to be force fed to me till the bitter end.<br/><br/>Oh good god, where do I start....... breathing is more complicated than this tripe.<br/><br/>The horrifically basic story is force fed to the audience at a rate of knots. Leaving most of us, with half an ounce of sense, a dribbling mess by the end.<br/><br/>The sheer arrogance that Cameron has shows in this film is quite frankly second to none. It treats the audience as complete imbeciles.<br/><br/>The movie is so clearly aimed at the simple masses I have to congratulate him and his team on their success. I am utterly astonished that the public has graced this film in the way they have. How they have watched this and raved about it is beyond me.<br/><br/>The CGI displayed in Avatar is OK, but that&#39;s about it. Too much like looking at a cartoon. When you do get to see some live action - it looks too obviously different. There has been many a gorgeous film that has used CGI as a tool to further the vision, why Avatar simply hides behind it only becomes apparent when you uncover the script and story in the first five minutes.<br/><br/>It is no different than buying a car with a nice paint-job, but no engine. Yeah, it looks great but you try and drive it.<br/><br/>This will sound crazy but, after numerous years of planning the final result seems rushed. Like they got to the end, stood back nodding sagely at the pretty CG and thought.......&quot;Damn, we forgot the script, story, actors.......!!&quot; Some may think my review a little harsh, but seriously it comes down to how films are marketed and reviewed. If this was marketed as a cheap sci-fi action flick - I may have changed my tune. To push this as the best film ever than will change cinema as we know it..... Come on, let&#39;s be sensible..... That was stretching the imagination a little too far. The viewer is already pre-loaded with this expectation of a film that in theory cannot go wrong, yet when you see it....... it fails on virtually every level.<br/><br/>If you like movies with substance, avoid this like the plague. If you like movies that are the cinematic equivalent of a lobotomy, with a shiny paint-job, then go right ahead - but don&#39;t say I didn&#39;t warn you!!",138,2010-03-19,2026-02-04T13:08:23.204041
Avatar,tt0499549,rw5348632,jackal07,10,Epic movie.... there is a reason why it is the highest grossing movie of all time,"James Cameron is the best director in Hollywood... HANDS DOWN!!!! This movie is original, visually spectacular, and keeps you on the edge of your feet..... Like i said, there is a reason why this is the highest grossing movie of all time!!! 2.8 billion cant all be wrong can they??? I am disgusted at the stupid trolls that just want to hate on this ground breaking masterpiece by saying its dances with wolves meets smurfs!!! No no no.... go away!!! If you truly want to see a movie that has everything!!! Watch this",3,2019-12-23,2026-02-04T13:08:23.241158
Avatar,tt0499549,rw8735886,griachae,10,Memorable like no other,"The story and characters, the world and flora and fauna is still so present in my head. Like I never have experienced it before.<br/><br/>Everything in this masterpiece is perfect.<br/><br/>I support the sadly still fitting critique of humans, who come in to beautiful and self regulated eco systems and always decide to exploit and destroy it for capitalism.<br/><br/>This movie is just a must watch and learn for everybody. How to not do things if humanity is in a similar position one day. And also what to prioritize right now, since the destruction of our necessary surroundings and the environment in general continues every day.<br/><br/>After watching this movie i had the hope something deep in the humans will change for good. But when the picture of the orang utan, defending his jungle against a excavator, went around the world i knew there is still room for improvement, to say politely.",3,2022-12-14,2026-02-04T13:08:23.255261
Avatar,tt0499549,rw8742188,mashedpotatomilly,9,"Beautiful CGI, characters and an excellent plot.","I watched Avatar shortly after it first came out, and even though I was very young, I remember it being one of my favourite movies (still is today). The movies plot and setting was different to anything I&#39;d seen before, and with the release of Way of the Water and the other Avatar movies releasing in later years, seeing so much of Pandora and the creatures and people who inhabit it is so incredible. James Cameron is an absolute master of film creation, and this movie proves that 100%. All of the actors were absolutely incredible and did an excellent job in portraying their characters, and the amount of hard work that went into this film is crystal clear.",3,2022-12-18,2026-02-04T13:08:23.268908
Avatar,tt0499549,rw5949875,abdiluqman-47593,9,Simply magical,"As soon as i watched this movie back then when i was a young boy,i was completely amazed by it the visuals,the amazing pandora and the storyline of it.James Cameron takes us on an adventurous journey into the world of Pandora and it is stunning.More than ten years later,it never ceases to amaze.",3,2020-07-29,2026-02-04T13:08:23.281579
Avatar,tt0499549,rw2474896,CarusProductions,,An Honest Review by a Matter of Opinion,"Visually, Avatar is one of the most stunning films to see. If films were based only on visual effects rather than writing, directing and acting performances, I would give a 10/10. However that would be shallow, considering as a screenwriter I know it takes more than simple beauty to be memorable.<br/><br/>The 3D experience is quite fascinating, but ask yourself; Would you wish to see this film again? In the comfort of your own home without those 3D glasses to fool your mind&#39;s eye? James Cameron is a master of animation. Nevertheless, the dialogue is slightly too formal and simplistic, performed mainly by actors who have obviously not had experience in theatre and Shakespearean plays. Any true actor will agree, &quot;if you can act Shakespeare, you can act anything&quot;.<br/><br/>The storyline is not the example of originality, as the plot line is identical to that of &#39;Pocahontas&#39;. If you do not believe this, simply compare the two plot lines. What differs &#39;Avatar&#39; from &#39;Pocahontas&#39; are the character names, and the era in which both stories occur. Otherwise, they are almost identical.<br/><br/>There will most likely be angry comments on this review, since we live in a generation which is mainly judged on looks and different opinions. We simply can&#39;t accept those with views which are unlike our own.<br/><br/>Remember, there are many films considered classics, not only for visual effects, but also for the important aspects of film which make a piece memorable. &#39;The Godfather&#39;, &#39;Sunset Boulevard&#39; and &#39;Atonement&#39; are only few examples. Years from now, &#39;Avatar&#39; will be remembered as being the first 3D film to have won at the Oscars for predictably-cinematography, art direction, and visual effects. It will not be remembered as a film one could see many times over.<br/><br/>Being mainstream doesn&#39;t make something great. Greatness is quality over dollar signs.",5,2011-08-16,2026-02-04T13:08:23.292907
Avatar,tt0499549,rw2175559,bad_badger,7,"A technical triumph, but worth the wait?","I saw a preview of Avatar last night in Glasgow and came out with the impression that I&#39;d somehow seen this movie before. And I have. And so have you, in one guise or another.<br/><br/>If you have an interest in movies then that shouldn&#39;t come as a surprise, and this isn&#39;t a complaint about lack of originality or clichéd plot devices (although there are arguments for both in this movie). There are after all only a finite number of themes on which to base a story.<br/><br/>What I&#39;m trying to say is that the entire movie felt like a re-tread of something that had come before - and not just in passing, or in specific moments, but the ENTIRE movie.<br/><br/>There are very strong thematic similarities to movies like Dances With Wolves and Last Of The Mohicans that bob up to the surface in every Na&#39;Vi scene (nomatter how much blue paint and exotic horse-things you disguise them with). Most of the human-orientated scenes unfold in the &quot;Company&quot; facilities that are clearly how the sets of Aliens would have looked had Cameron the budget and technology first time around, even down to the design of the VTOL craft and the power-loader battle suits.<br/><br/>Most of the exploration and action sequences feel like levels from any xeno-based Xbox 360 or Playstation game of the last ten years. Even the strange connective tissue the Na&#39;Vi use to link to the natural world around them feels awfully like a deliberate design for the licensed game adaptation.<br/><br/>Maybe I&#39;m being too cynical, but Cameron set the bar pretty high with his previous decade of movie making and I think I have a right to expect something a bit less generic.<br/><br/>Where the movie excels is in the visual effects and the colour palette - I watched the preview in 3D and was really really impressed. There&#39;s nothing like it in terms of CG rendering and seamless motion capture. Avatar represents the next step up in cinematic effects, in the same way that Weta Digital showed the world how to do it with the animation of Gollum in The Two Towers.<br/><br/>Weighing in at the best part of three hours, it felt like longer (something I never thought I&#39;d say about a sci-fi movie) and could probably have used a few judicial cuts. There was just a touch of Tarantinism about it - i.e. self-indulgent and over-confident.<br/><br/>Overall, I did enjoy this movie and when you watch it yourself (if you haven&#39;t already), I&#39;m sure you&#39;ll enjoy it too.<br/><br/>Despite all the incredible visuals, alien worlds, exotic flora and fauna and so forth, it&#39;s the strangest thing that I should leave the cinema wondering why it felt so unoriginal.",8,2009-12-17,2026-02-04T13:08:23.306480
Avatar,tt0499549,rw5678364,like_cc,8,amazing,"&quot;Avatar&quot; opened up the imagination, and also opened up the inner goodwill. The director&#39;s respect for life is revealed in the film.<br/><br/>The most fascinating thing in the movie is the landscape of Pandora. The director showed a near-perfect planet, with various forms of plants glowing, a huge waterfall running down, and colorful flying dragons and other animals, whether it is 3D Still the story is great.",3,2020-04-26,2026-02-04T13:08:23.314819
Avatar,tt0499549,rw7977480,Stenian,7,"Stunning visuals with a subpar, cliché plot and mediocre dialogue","I saw this in theaters on its release date back in December 2009. I was amazed by its gorgeous and rather surreal visual effects. I was so blown-away by its mind-blowing visuals in the cinema that I forgot how below average its storyline is. As its narrative goes, it is pretty much a mishmash of Dances With Wolves, The Ant Bully, The Last Samurai and Ferngully.<br/><br/>The dialogue was even worse than the dialogue in the Star Wars prequels. James Cameron, I must say, is not the best when it comes to writing lines for characters, especially when it is supposed to be humorous. Most of the lines uttered by Michelle Rodriguez&#39;s character were risible and cringeworthy. And that marine yelling out &quot;yeah baby, get some&quot; when shooting the Na&#39;vi. I mean, seriously? James Cameron&#39;s humour style seems dated, even for late 2000s standards. Still stuck in the 1980s/early 1990s. I really disliked the dialogue. I can&#39;t believe nobody mentioned this.<br/><br/>Yes, the story is cliched and predicable. It&#39;s been there, done that. But the problem was how the film was structured and how it flowed. I thought it started out brilliantly. It got to the point. The characters were decently introduced, even though some were not developed. The film started to fall flat and I lost enthusiasm by the third act. I think it&#39;s because we got overexposed to the Na&#39;vi world a bit too much, and it got a bit too cloying for me. Ever heard the phrase, &quot;less is more&quot;? We got a lot of walking, running, climbing action with the Na&#39;vi. Nothing crucial was happening here, at least when it came to the plot. It was just a visual effects feast that began to get repetitive. That&#39;s why I thought the film should have been cut by 15 minutes or so, to quicken up the pace.<br/><br/>The battle scene in the third act tried hard to be epic, but it just didn&#39;t work well for me and I found it unsatisfying at best. Meanwhile, Quaritch becomes a cookie-cutter, stereotypical villain. Which is funny, because he did not seem like that type of person at first. Just a stern guy, but definitely not cold-hearted. He was well-played by the actor. Sam Worthington (who is now a great actor) was pretty wooden in this. Not to mention his Australian accent slipping a few times when he was narrating the film. The other characters, besides Sigourney Weaver&#39;s, were not very developed and rather uninteresting at best. The love between Jake and Neytiri was so forced and unnatural. I could not bear to watch it.<br/><br/>The score was impressive, definitely one of James Horner&#39;s best (alongside Titanic). As the technology goes, the film was pretty much flawless. Direction, visual effects, cinematography, etc, were monumental. Too bad the story did not live up to that.",5,2022-03-17,2026-02-04T13:08:23.391424
Avatar,tt0499549,rw6088193,BlueSkies765,10,Sublime movie experience,"Movies like Avatar make me miss going to the theaters. Let&#39;s hope things will turn around in 2021 so the new movie can be released because I&#39;m really looking forward to it. Avatar represents the very best of watching a movie on the big screen. Years after I watched it on the big screen I saw it on television and it didn&#39;t capture the magic at all. It felt so puny when compared to the experience in the theater. In IMAX 3D it was amazing. I still vividly remember the experience. It was like you were really there in this huge, immersive world. Cameron&#39;s movie was a mega success and deservedly so because it really did change the movie landscape. It was a marvelous technical achievement. And the story was also pretty good as it had a deeper message. A classic.",3,2020-09-12,2026-02-04T13:08:23.395193
Avatar,tt0499549,rw2181514,zetes,5,"Even if it is sporadically decent or fun, it's mostly a bore","A crashing bore. There is almost no real reason to see this film. As you could probably tell from the previews or other plot descriptions, it is a virtual remake of Dances with Wolves, but starring elongated, CGI, blue aliens. Yet even that movie wasn&#39;t nearly as patronizing with its noble savage bullcrap. I am not exaggerating when I say I have almost never seen a less imaginative movie. But what about the visuals, you say? Well, they are pretty, and the CGI is better than it has ever been in the past. But I&#39;d say it isn&#39;t even close to a huge step forward. A pretty tiny step, really, from The Lord of the Rings&#39; Gollum. The (motion captured) faces look more expressive than Gollum&#39;s. But they still have far to go before the CGI creations look &quot;photo-realistic&quot;, as the idiotic Cameron likes to describe his cartoon characters and settings. And they still haven&#39;t worked out just how to move CGI characters - they still don&#39;t look like they exist in any kind of real world outside of a computer hard drive. But I guess by now I have to accept filmmakers are always going to rely on CGI, and it&#39;s always going to look like a cartoon. I have to say, I did mostly enjoy it when Cameron was introducing new jungle creatures (I think the final tally is about nine different species of animals that live on the planet), but both the flora and the fauna are reminiscent of black light posters and prog-rock album covers (I&#39;ll credit Jim Emerson for tipping me toward that, but I knew even in the previews that everything looked a little too familiar). And the N&#39;avi? They&#39;re Native Americans. Cameron&#39;s allegory is easily the thinnest I&#39;ve ever seen in a major motion picture. Some critics have argued about how it allegorically relates to current American military woes, but, frankly, if Cameron intended any of it, he screws it up royally by making the N&#39;avi 100% justified in whatever they do. It&#39;s every bit as black and white as anything George W. Bush ever said. I&#39;m sure he loves the Hell out of this film. And, even if I tried to just shut off my brain (pretty impossible), so much of the ride is uneventful. If not for the film&#39;s final half hour, which is comprised of the big battle, I&#39;d probably call this the worst film of the year. As it is, I&#39;d probably rather sit through Transformers 2 again. At least I can marvel at the audaciousness of Michael Bay&#39;s tastelessness. It&#39;s better than Cameron&#39;s utter blandness.",98,2009-12-28,2026-02-04T13:08:23.398168
Avatar,tt0499549,rw8749677,alvarax,8,"A gorgeous and immersive film, with a story! and plenty of heart","I rewatched Avatar since I hadn&#39;t seen it since it first came out. I watched it twice when it came out and saw it in 3d which amplified my experience with it. If any film was built for 3d it&#39;s this film, but even without it I thoroughly enjoyed revisiting it. A common complaint I hear about this film is that it doesn&#39;t have a story, but what about Jake Sully&#39;s story? What about Sigourney Weaver&#39;s story? Or Zoe Saldana&#39;s Neytiri?<br/><br/>Those three characters are the story driven elements of this film, and I was invested in each one of them. People only praise this film for it&#39;s CGI or special effects, but I feel that it deserves better than that. Theme&#39;s of belonging, family and acceptance are weaved wonderfully into the narrative, as well as a strong environmental theme which some people will hate, but may fail to see the importance behind it.<br/><br/>Avatar is an emotional journey which take&#39;s audiences to a brand new world of beauty and wonder, and for it&#39;s younger viewers, could have a range of lessons which inspire and enlighten there minds.",3,2022-12-22,2026-02-04T13:08:23.402423
Avatar,tt0499549,rw2179832,jtmy7,10,Very Entertaining- Well worth the money,"Avatar is truly a one of a kind movie, one that everyone should see. If you have an IMAX 3D theater near you, see it in 3D. The effects are astounding. You are really able to enjoy James Cameron&#39;s vision. After the movie I almost felt like I had visited an alien planet and returned back from it. Incredible visuals. The Na&#39;vi people are beautiful and fascinating. They have amazingly expressive faces and eyes.<br/><br/>I think that the best thing about this movie is that it forces us to look at ourselves as a race. What kinds of behaviors and personalities do we reward and condone. A lot of people are saying that the characters are very simple and archetypal. We have the hardened war colonel, the greedy corporate suit, the anti-military scientist, etc. In my opinion the characters are made this way for a reason. Every character is the prototype of what is expected of them. In the US and many other countries on Earth we consider the perfect military colonel as being loyal without limits, able to shut off their feeling and emotions and get the job done. Basically to have no real sense of morality besides that of getting their country what they need and want. Colonel Quaritch (Stephen Lang) is everything a person would be if he were able to fully become our societal archetype of a perfect military commander. Parker Selfridge (Giovanni Ribisi) is everything that makes up the successful businessman prototype, greedy without thought to anything else. Totally goal oriented. These two have become exactly what their society wanted them to be, and when they did they became monsters.<br/><br/>One the other hand we have Dr. Grace Augustine (Sigourney Weaver) and co. Scientists who sympathize with the Na&#39;vi and are against use of military action on Pandora and towards the Na&#39;vi. However they are unable to really do anything useful to help the natives, especially since their whole operation is funded by Selfridge and whatever corporation he works for. Their promises and actions ring hollow.<br/><br/>Jake Sully (Sam Worthington) is the blank slate of the movie, he is like a child. He gets to see the extremes that have become of the humans and offset that with the way the Na&#39;vi are. Under the guidance of Neytiri (Zoe Saldana) he learns the ways of the native people of Pandora. The Na&#39;vi kill and fight, yet they do so only for a purpose and usually with sadness. They have warriors and spiritual leaders and look at their environment and nature as their mother and constant companion. They are in touch with everything around them to an unthinkable degree. This movie is really all about him choosing which way of life he thinks is worth fighting for. And of course the fight that comes after that decision.<br/><br/>This is one of those movies that comes along once in while. It&#39;s unforgettable and though the dialog might need a little work, Avatar delivers solid entertainment. Well worth the money to see it in a theater.",19,2009-12-24,2026-02-04T13:08:23.410086
Avatar,tt0499549,rw2182562,bearfaceproductions,10,"It's just so great, nothing is missing in the film","James Cameron has made the most fun, exhilarating thriller movie of the year. I came into the theater, remembering the critics praise and the buzz of everyone saying that the movie was awesome. So I had high expectations, but I mean really really high. Even with such high expectation, the movie manage to exceed them.<br/><br/>The plot is simple. But in a way its organized and crafted superbly, you are guaranteed to have fun. Yes its a little bit obvious but do not let it take you down, because there&#39;s more to the movie.<br/><br/>Great acting for everybody. Very convincing and very realistic. And very well directed by James Cameron.<br/><br/>The object that attracts you most to the film it&#39;s the beautiful CGI effects. The trees, the creatures, the scenery, its all just perfect. The way to synchronize reality with the effects it&#39;s just awesome.<br/><br/>As the film progresses, you start to get into it. By just watching it, you feel that the story grows into you. You start to become part of the film.<br/><br/>The film is a fun-filled ride. Truly exciting and magical. The movie is an instant classic, worthy of many Oscars. This one goes on my top movie list as #1.<br/><br/>I wish I could give it more than 10 it deserves all the praise the movie is getting. For once I can agree with the critics.",19,2009-12-29,2026-02-04T13:08:23.414078
Avatar,tt0499549,rw3675832,prossholc,,This movie is horrible,"This movie sucks. Never have I ever wasted 3 hours of my life on something this bad and this underwhelming. I can understand that the visual effects were good at the time it was made. But now this movie is just plain bad. The acting is so shallow and the plot is incredibly stupid. There&#39;s no good reason this movie should have won any Oscars, let alone even have been nominated for any. If someone asked me to see this movie with them, I would call 911. You can&#39;t be sure if someone is not insane if they even pretend to like this movie",4,2017-04-01,2026-02-04T13:08:23.418074
Avatar,tt0499549,rw8470692,cadakw,6,Overrated and overstuffed,The movie had an interesting and intriguing premise but there was absolutely no need for it to be as long as it was. There was just so many moments that could&#39;ve been trimmed down (even a little bit) and the enjoyment factor really suffers from this.,6,2022-08-20,2026-02-04T13:08:23.454710
